TargetID	TargetName	SMILES	AnalogSeriesID	pKi
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4ccc(cc4)Cl	23007	5
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4ccc(cc4)S(=O)(=O)C	23007	5
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4ccc(nc4)OC	23007	5
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4cccc(c4)C#N	23007	5
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4ccccc4	23007	5
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4ccccn4	23007	5.52
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4ccnc(c4)O	23007	6.02
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4ccnc(n4)Cl	23007	6.58
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4ccnc(n4)SC	23007	5
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4ccncc4	23007	7.74
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4ccncn4	23007	6.96
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4cnccn4	23007	5
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4cncnc4	23007	5
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCCCN3CCCCC3	3899	5.65
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCCN3CCCCC3	3899	5.37
CHEMBL244	Coagulation factor X	COc1ccc(cc1OCCc2ccc(cn2)Cl)C(=O)NCC3CCN(CC3)c4ccncc4	23007	7.27
CHEMBL244	Coagulation factor X	COc1ccc2c(c1)nc([nH]2)Cc3[nH]c4ccc(cc4n3)C(=N)N	6663	7.4
CHEMBL244	Coagulation factor X	COc1ccc2cc(ccc2c1)S(=O)(=O)NN(Cc3cccc(c3)C(=N)N)C(=O)N4CCCCCC4	24192	5.52
CHEMBL244	Coagulation factor X	COc1ccc2ccc(cc2c1)S(=O)(=O)NC3CCN(C3=O)Cc4cc(cc(c4)N)C(=N)N	16103	5.9
CHEMBL244	Coagulation factor X	COc1ccc2ccc(cc2c1)S(=O)(=O)NC3CCN(C3=O)Cc4cc(ccc4N)C(=N)N	16103	8.2
CHEMBL244	Coagulation factor X	COc1ccc2ccc(cc2c1)S(=O)(=O)NC3CCN(C3=O)Cc4cc(ccc4O)C(=N)N	16103	8.5
CHEMBL244	Coagulation factor X	COc1ccc2ccc(cc2c1)S(=O)(=O)NC3CCN(C3=O)Cc4cc(ccc4OCC(=O)O)C(=N)N	16103	5.9
CHEMBL244	Coagulation factor X	COc1ccc2ccc(cc2c1)S(=O)(=O)NC3CCN(C3=O)Cc4cc(ccc4OCC(=O)OC)C(=N)N	16103	8.1
CHEMBL244	Coagulation factor X	COc1ccc2ccc(cc2c1)S(=O)(=O)NC3CCN(C3=O)Cc4ccc(c(c4)C(=N)N)O	16103	6
CHEMBL244	Coagulation factor X	COc1ccc2ccc(cc2c1)S(=O)(=O)NC3CCN(C3=O)Cc4cccc(c4)C(=N)N	16103	7.3
CHEMBL244	Coagulation factor X	COc1cccc(c1)CCOc2cc(ccc2Cl)C(=O)NCC3CCN(CC3)c4ccncc4	19713	5.6
CHEMBL244	Coagulation factor X	COc1cccc(c1)CCOc2cc(ccc2F)C(=O)NCC3CCN(CC3)c4ccncc4	13961	5.49
CHEMBL244	Coagulation factor X	COc1cccc(c1)COc2cccc(c2)NC(=O)C3CCN(CC3)c4ccncc4	7039	5.14
CHEMBL244	Coagulation factor X	COc1cccc(c1)S(=O)(=O)NC2CCCN(C2=O)c3ccc(cc3F)c4ccccc4S(=O)(=O)C	24617	7
CHEMBL244	Coagulation factor X	COc1cccc(c1NC(=O)c2ccc(cc2)n3ccccc3=O)C(=O)Nc4ccc(cn4)Cl	16225	9.85
CHEMBL244	Coagulation factor X	CS(=O)(=O)N1CC(C(C1)NC(=O)c2ccc(s2)Cl)NC(=O)c3ccc(cc3)n4ccccc4=O	24541	9.36
CHEMBL244	Coagulation factor X	CS(=O)(=O)NC1CN(C(=O)N(C1)c2cccc(c2)C(=N)N)CC3CCN(CC3)Cc4ccccc4	17756	6.29
CHEMBL244	Coagulation factor X	CS(=O)(=O)Nc1ccccc1c2ccc(nc2)N3CCC(C3=O)NS(=O)(=O)C=Cc4ccc(s4)Cl	24564	7.85
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccc(cc1)COc2cccc(c2)NC(=O)C3CCN(CC3)c4ccncc4	7039	5.11
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1N2CCC(CC2)NC(=O)c3cc(nn3c4ccc5c(c4)c(no5)N)C(F)(F)F	23379	8.77
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)CC(=O)c3cc(nn3c4ccc5c(c4)c(no5)N)C(F)(F)F	12421	10.15
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCC(C3=O)NS(=O)(=O)C=Cc4cc5ccc(cc5s4)Cl	7107	10
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCC(C3=O)NS(=O)(=O)C=Cc4ccc(s4)Cl	7107	9.7
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)Cc4ccccc4	24617	5.49
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4cc(cc(c4)Cl)Cl	24617	6.14
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4cc(ccc4Cl)Cl	24617	6.19
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4ccc(c(c4)Cl)Cl	24617	7.21
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4ccc(c(c4)F)F	24617	6.57
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4ccc(cc4)C#N	24617	6.38
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4ccc(cc4)Cl	24617	7.64
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4ccc(cc4)F	24617	7.35
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4ccc(nc4)N	24617	6.59
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4ccc(s4)Cl	24617	8.28
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4ccc5cn[nH]c5c4	24617	7.72
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4cccc(c4)Cl	24617	6.42
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4ccccc4	24617	6.43
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4cccnc4	24617	5.59
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)NC(=O)c3cc(nn3c4ccc5c(c4)c(no5)N)C(F)(F)F	17445	10.05
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)NC(=O)c3cc(nn3c4cccc(c4)CN)C(F)(F)F	8908	9.67
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)NC(=O)c3cc(nn3c4cccc(c4)CNC(=O)CN)C(F)(F)F	8908	8.05
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)NC(=O)c3cc(nn3c4cccc(c4)c5[nH]c(=O)[nH]n5)C(F)(F)F	8923	9.3
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)NC(=O)c3cc(nn3c4cccc(c4)c5[nH]c(nn5)N)C(F)(F)F	8923	7.82
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)NC(=O)c3cc(nn3c4cccc(c4)c5nnc(s5)N)C(F)(F)F	8923	7.34
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)NC(=O)c3nnnn3c4ccc5c(c4)c(no5)N	16120	9.41
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(c(c2)NCC(=O)O)CCNS(=O)(=O)c3cc(ccc3O)C(=N)N	7033	8.24
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(cc2)CC(=O)c3cc(nn3c4ccc5c(c4)c(no5)N)C(F)(F)F	19286	9.17
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5cccc(c5)c6[nH]c(=O)[nH]n6)C3=O	15755	8.66
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccccc5C(=O)N)C3=O	7909	8.7
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccccc5S(=O)(=O)N)C3=O	8353	9.13
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc(cc2)NC(=O)c3conc3c4cccc(c4)C(=N)N	19143	10
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc3c(c2)CCN3C(=O)c4cc(nn4c5ccc6c(c5)c(no6)N)C(=O)N	14557	9.09
CHEMBL244	Coagulation factor X	CS(=O)(=O)c1ccccc1c2ccc3c(c2)CCN3C(=O)c4cc(nn4c5ccc6c(c5)c(no6)N)C(F)(F)F	9317	8.82
CHEMBL244	Coagulation factor X	CSCc1csc(c1Cl)C(=O)Nc2ccc(cc2C(=O)Nc3ccc(cc3)Cl)Cl	10642	9.1
CHEMBL244	Coagulation factor X	CSc1ccc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4ccncc4	23007	7.55
CHEMBL244	Coagulation factor X	C[N+](C)(C)Cc1ccc(cc1)C(=O)Nc2ccc(cc2C(=O)Nc3ccc(cn3)Cl)Cl	11946	9
CHEMBL244	Coagulation factor X	C[N+](C)(C)Cc1ccccc1c2ccc(c(c2)F)NC(=O)c3cc(nn3c4ccc5c(c4)c(no5)N)C(F)(F)F	17445	10.3
CHEMBL244	Coagulation factor X	C[N+](C)(Cc1nccn1c2ccc(c(c2)F)N3CCCC(C3=O)NS(=O)(=O)c4ccc5cc(ccc5c4)Cl)CC(=O)OC	23878	9.46
CHEMBL244	Coagulation factor X	C[N+]1(CCOCC1)Cc2ccccc2c3ccc(c(c3)F)NC(=O)c4cc(nn4c5ccc6c(c5)c(no6)N)C(F)(F)F	17445	10.7
CHEMBL244	Coagulation factor X	Cc1c(cc(cc1OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4ccncc4)OC	23370	7.89
CHEMBL244	Coagulation factor X	Cc1c2c(c(=O)n(c(n2)C)c3ccc(cc3)c4ccccc4CN(C)C(C)C)n(n1)c5ccc6c(c5)c(no6)N	17025	9.46
CHEMBL244	Coagulation factor X	Cc1c2c(c(=O)n(c(n2)C)c3ccc(cc3)c4ccccc4CN(C)C)n(n1)c5ccc6c(c5)c(no6)N	17025	9.57
CHEMBL244	Coagulation factor X	Cc1c2c(c(=O)n(c(n2)C)c3ccc(cc3)c4ccccc4CN5CCC(C5)O)n(n1)c6ccc7c(c6)c(no7)N	17025	9.43
CHEMBL244	Coagulation factor X	Cc1c2c(c(=O)n(cn2)c3ccc(cc3)c4ccccc4CN(C)C)n(n1)c5ccc6c(c5)c(no6)N	19202	9.28
CHEMBL244	Coagulation factor X	Cc1c2c(c(=O)n(cn2)c3ccc(cc3)c4ccccc4CN5CCC(C5)O)n(n1)c6ccc7c(c6)c(no7)N	19202	9.3
CHEMBL244	Coagulation factor X	Cc1c2c(c(=O)n(cn2)c3ccc(cc3)c4ccccc4CN5CCCC5)n(n1)c6ccc7c(c6)c(no7)N	19202	8.89
CHEMBL244	Coagulation factor X	Cc1c2c(c(=O)n(cn2)c3ccc(cc3)c4ccccc4CNC(C)C)n(n1)c5ccc6c(c5)c(no6)N	19202	8.82
CHEMBL244	Coagulation factor X	Cc1c2c(c(=O)n(cn2)c3ccc(cc3)c4ccccc4CNCC5CC5)n(n1)c6ccc7c(c6)c(no7)N	19202	8.77
CHEMBL244	Coagulation factor X	Cc1c2c(c(=O)n(n1)c3ccc(cc3)c4ccccc4CN5CCCC5)n(nc2C(F)(F)F)c6ccc(cc6)OC	9660	8.55
CHEMBL244	Coagulation factor X	Cc1c2c(c(=O)n(n1)c3ccc(cc3)c4ccccc4S(=O)(=O)N)n(nc2C(F)(F)F)c5ccc(cc5)OC	9660	8.55
CHEMBL244	Coagulation factor X	Cn1cc(nc1)c2ccc(c(c2)F)N3CCC(C3=O)NS(=O)(=O)c4ccc5cc(ccc5c4)Cl	23761	7.81
CHEMBL244	Coagulation factor X	Cn1ccnc1C2(CC2)c3ccc(cc3)N4CCc5c(n(nc5C(F)(F)F)c6ccc(cc6)OC)C4=O	6109	8.19
CHEMBL244	Coagulation factor X	Cn1ccnc1c2ccc(c(c2)F)N3CCC(C3=O)NS(=O)(=O)c4ccc5cc(ccc5c4)Cl	23761	8.96
CHEMBL244	Coagulation factor X	Cn1ccnc1c2ccc(c(c2)F)NC(=O)c3cc(nn3c4ccc5c(c4)c(no5)N)C(F)(F)F	17445	9.29
CHEMBL244	Coagulation factor X	c1cc(c(c(c1)OCc2cc(on2)c3ccc(s3)Cl)N)OCCCOC4C(C(C(C(O4)CO)O)O)O	5116	5.16
CHEMBL244	Coagulation factor X	c1cc(c(cc1C(=O)N)F)N2CCC(C2=O)NS(=O)(=O)C=Cc3ccc(s3)Cl	1809	8.29
CHEMBL244	Coagulation factor X	c1cc(c(cc1C(=O)NCC2CCN(CC2)c3ccncc3)OCCc4ccc(cc4Cl)Cl)Br	5313	7.12
CHEMBL244	Coagulation factor X	c1cc(c(cc1C(=O)NCC2CCN(CC2)c3ccncc3)OCCc4ccc(cc4Cl)Cl)Cl	19713	7.39
CHEMBL244	Coagulation factor X	c1cc(c(cc1C(=O)NCC2CCN(CC2)c3ccncc3)OCCc4ccc(cc4Cl)Cl)F	13961	7.3
CHEMBL244	Coagulation factor X	c1cc(c(cc1C(=O)NCC2CCN(CC2)c3ccncc3)OCCc4ccc(cc4Cl)Cl)N	23007	7.54
CHEMBL244	Coagulation factor X	c1cc(c(cc1C(=O)NCC2CCN(CC2)c3ccncc3)OCCc4ccc(cc4Cl)Cl)NC(=O)N	23007	5.75
CHEMBL244	Coagulation factor X	c1cc(c(cc1C(=O)NCC2CCN(CC2)c3ccncc3)OCCc4ccc(cc4Cl)Cl)NC=O	23007	7.12
CHEMBL244	Coagulation factor X	c1cc(c(cc1C(=O)NCC2CCN(CC2)c3ccncc3)OCCc4ccc(cn4)Cl)Cl	19713	7.7
CHEMBL244	Coagulation factor X	c1cc(c(cc1C(=O)NCC2CCN(CC2)c3ccncc3)OCCc4ccc(cn4)Cl)F	13961	7.42
CHEMBL244	Coagulation factor X	c1cc(c(cc1Cl)Cc2nc3c(o2)ccnc3NCC(C4CCCCN4)(F)F)n5cncn5	830	8.92
CHEMBL244	Coagulation factor X	c1cc(c(cc1Cl)Cc2nc3c(o2)ccnc3NCCC4CCCCN4)n5cncn5	830	8.41
CHEMBL244	Coagulation factor X	c1cc(c(cc1Cl)Cc2nc3c(o2)ccnc3NCCC4CCCCN4CC(=O)O)n5cncn5	830	8.38
CHEMBL244	Coagulation factor X	c1cc(c(cc1Cl)Cc2nc3c(o2)ccnc3NCCC4CCCCN4CC(F)(F)F)n5cncn5	830	7.27
CHEMBL244	Coagulation factor X	c1cc(c(cc1Cl)Cc2nc3c(o2)ccnc3NCCC4CCCCN4CC(F)F)n5cncn5	830	8.33
CHEMBL244	Coagulation factor X	c1cc(c(cc1Cl)Cc2nc3c(o2)ccnc3NCCC4CCCCN4CCO)n5cncn5	830	8.62
CHEMBL244	Coagulation factor X	c1cc(c(cc1c2ccncc2S(=O)(=O)N)F)NC(=O)c3cc(nn3c4ccc5c(c4)c(no5)N)C(F)(F)F	17445	10
CHEMBL244	Coagulation factor X	c1cc(c(cc1n2ccnc2CN)F)NC(=O)c3cc(nn3c4ccc5c(c4)c(no5)N)C(F)(F)F	10480	8.52
CHEMBL244	Coagulation factor X	c1cc(c(cc1n2ccnc2CN3CCCC3)F)NC(=O)c4cc(nn4c5ccc6c(c5)c(no6)N)C(F)(F)F	10480	9.43
CHEMBL244	Coagulation factor X	c1cc(c(nc1)C#N)c2ccc(c(c2)F)N3CCC(C3=O)NS(=O)(=O)c4ccc5cc(ccc5c4)Cl	23761	9.15
CHEMBL244	Coagulation factor X	c1cc(cc(c1)Br)COc2cccc(c2)NC(=O)C3CCN(CC3)c4ccncc4	7039	5.2
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCC(CC2)CCN)NS(=O)(=O)c3cccc(c3)c4ccc(c(c4)Cl)Cl	15978	6.43
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCC(CC2)CCN)NS(=O)(=O)c3cccc(c3)c4ccc(cc4)F	15978	5.95
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCC(CC2)CCN)NS(=O)(=O)c3cccc(c3)c4ccc(cc4Cl)Cl	15978	7.3
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCC(CC2)CCN)NS(=O)(=O)c3cccc(c3)c4cccc(c4)F	15978	5.49
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCC(CC2)CCN)NS(=O)(=O)c3cccc(c3)c4cccc(c4Cl)Cl	15978	6.24
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCC(CC2)CCNC(=N)N)NS(=O)(=O)c3ccc(cc3)C4CCCCC4	10735	5.74
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCC(CC2)CCNC(=N)N)NS(=O)(=O)c3cccc(c3)NC(=O)CCN	20307	5.02
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCC(CC2)CCNC(=N)N)NS(=O)(=O)c3cccc(c3)NC(=O)CCNC(=N)N	20307	5.7
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCC(CC2)CCNC(=O)NC3CCCCC3)NS(=O)(=O)c4cccc(c4)NC(=O)CCN	20307	5.19
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCC(CC2)NC(=O)NC3CCCCC3)NS(=O)(=O)c4cccc(c4)NC(=O)CCN	20307	5.92
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCC(CC2)NC(=O)NC3CCCCC3)NS(=O)(=O)c4cccc(c4)c5ccc(cc5Cl)Cl	10394	7.7
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCN(CC2)C(=N)N)NS(=O)(=O)c3ccc(cc3)C4CCCCC4	10735	5.89
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCN(CC2)C(=O)CCNC(=N)N)NS(=O)(=O)c3ccc(cc3)C4CCCCC4	10735	5.64
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CC(C(=O)N2CCNCC2)NS(=O)(=O)c3ccc(cc3)C4CCCCC4	10735	5.96
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CN2CCC(C2=O)NS(=O)(=O)c3ccc4c(c3)ccc(n4)N	5327	6.8
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)CN2CCC(C2=O)NS(=O)(=O)c3ccc4c(c3)cccn4	5327	6.7
CHEMBL244	Coagulation factor X	c1cc(cc(c1)C(=N)N)c2ccc(cc2)C(=O)Nc3ccc(cc3C(=O)Nc4ccc(cn4)Cl)Cl	3283	9.15
CHEMBL244	Coagulation factor X	c1cc(cc(c1)Cl)CCOc2cc(ccc2Cl)C(=O)NCC3CCN(CC3)c4ccncc4	19713	5.71
CHEMBL244	Coagulation factor X	c1cc(cc(c1)Cl)CCOc2cc(ccc2F)C(=O)NCC3CCN(CC3)c4ccncc4	13961	6.17
CHEMBL244	Coagulation factor X	c1cc(cc(c1)F)CCOc2cccc(c2)NC(=O)C3CCN(CC3)c4ccncc4	7039	5.67
CHEMBL244	Coagulation factor X	c1cc(cc(c1)F)COc2cccc(c2)NC(=O)C3CCN(CC3)c4ccncc4	7039	5.25
CHEMBL244	Coagulation factor X	c1cc(cc(c1)F)c2ccc(cc2)COc3cccc(c3)NC(=O)C4CCNCC4	601	6.75
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCCc2ccc(cc2)F)NC(=O)C3CCN(CC3)c4ccncc4	7039	6.88
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCCc2ccc(cc2Cl)Cl)C(=O)N3CCN(CC3)Cc4ccncc4	3333	5.55
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCCc2ccc(cc2Cl)Cl)C(=O)NCC3CCN(CC3)c4ccncc4	23007	6.97
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCc2ccc(cc2)F)NC(=O)C3CCN(CC3)c4ccncc4	7039	5.96
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCc2ccc(cc2)[N+](=O)[O-])NC(=O)C3CCN(CC3)c4ccncc4	7039	5.22
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCc2ccc(cc2)c3c(cc(cc3F)F)F)NC(=O)C4CCNCC4	601	5.02
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCc2ccc(cc2)c3c(cccc3F)F)NC(=O)C4CCNCC4	601	5.84
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCc2ccc(cc2)c3cc(c(c(c3)F)F)F)NC(=O)C4CCNCC4	601	6.18
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCc2ccc(cc2)c3cc(cc(c3)F)F)NC(=O)C4CCNCC4	601	6.89
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCc2ccc(cc2)c3cc(ccc3F)F)NC(=O)C4CCNCC4	601	5.9
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCc2ccc(cc2)c3ccc(cc3)C(F)(F)F)NC(=O)C4CCNCC4	601	7.24
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCc2ccc(cc2)c3ccc(cc3)F)NC(=O)C4CCNCC4	601	5.41
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCc2ccc(cc2)c3ccc(cc3F)F)NC(=O)C4CCNCC4	601	6.29
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCc2ccc(cc2)c3cccc(c3F)F)NC(=O)C4CCNCC4	601	6.26
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCc2ccc(cc2F)F)NC(=O)C3CCN(CC3)c4ccncc4	7039	5.06
CHEMBL244	Coagulation factor X	c1cc(cc(c1)OCc2ccc3c(c2)OCO3)NC(=O)C4CCN(CC4)c5ccncc5	7039	5.43
CHEMBL244	Coagulation factor X	c1cc(cc(c1)[N+](=O)[O-])COc2cccc(c2)NC(=O)C3CCN(CC3)c4ccncc4	7039	5.17
CHEMBL244	Coagulation factor X	c1cc(cc(c1)[N+](=O)[O-])c2cc(cc(c2O)c3cc4c([nH]3)ccc(n4)N)CC(=O)O	7113	5.46
CHEMBL244	Coagulation factor X	c1cc(cc(c1)n2c(cc(n2)C(F)(F)F)C(=O)Nc3ccc(cc3F)n4cnc5c4ccc(c5)N)C(=N)N	5701	9.92
CHEMBL244	Coagulation factor X	c1cc(cc2c1cc(cc2)Cl)S(=O)(=O)NC3CCCN(C3=O)c4ccc(cc4F)N5CCCCC5	7389	7.8
CHEMBL244	Coagulation factor X	c1cc(cc2c1cc(cc2)Cl)S(=O)(=O)NC3CCCN(C3=O)c4ccc(cc4F)c5ccncc5	7389	7.55
CHEMBL244	Coagulation factor X	c1cc(cc2c1cc(cc2)Cl)S(=O)(=O)NC3CCN(C3=O)CC(=O)N4CCCCC4	22849	7.2
CHEMBL244	Coagulation factor X	c1cc(cc2c1cc(cc2)Cl)S(=O)(=O)NC3CCN(C3=O)c4ccc(cc4F)c5ccncc5	23761	8.05
CHEMBL244	Coagulation factor X	c1cc(cc2c1cc(cc2)Cl)S(=O)(=O)NC3CCN(C3=O)c4ccc(cc4F)c5ccoc5	23761	7.13
CHEMBL244	Coagulation factor X	c1cc(ccc1C(=N)N)Oc2cc(cc(n2)Oc3ccc(cc3)C(=N)N)C(=O)N4CCC(CC4)CCN	5274	6.7
CHEMBL244	Coagulation factor X	c1cc(ccc1C(=N)N)Oc2cc(cc(n2)Oc3ccc(cc3)C(=N)N)C(=O)NC4CCC(CC4)N	5274	6.4
CHEMBL244	Coagulation factor X	c1cc(ccc1C(=N)N)Oc2cc(cc(n2)Oc3ccc(cc3)C(=N)N)C(=O)NC4CCN(CC4)CCCN	5274	7
CHEMBL244	Coagulation factor X	c1cc(ccc1C(=N)N)Oc2ccc(c(n2)Oc3ccc(cc3)C(=N)N)C(=O)N4CCC(CC4)CCN	4973	5.82
CHEMBL244	Coagulation factor X	c1cc(ccc1C(=N)N)Oc2ccc(c(n2)Oc3ccc(cc3)C(=N)N)C(=O)NC4CCC(CC4)N	4973	6.22
CHEMBL244	Coagulation factor X	c1cc(ccc1C(=N)N)Oc2ccc(c(n2)Oc3ccc(cc3)C(=N)N)C(=O)NC4CCN(CC4)C(=O)CCN	4973	5.64
